"id","variable","value"
343639246901126,"A1824",0.026415
833792400767812,"A1824",0.116399
349264223013931,"A1824",0.077777
1401689683556169,"A1824",0.060932
1590920281088507,"A1824",0.07393
1048277465603389,"A1824",0.035336
1614459995393753,"A1824",0.020102
826140808134041,"A1824",0.026218
1366423600230880,"A1824",0.100806
381706149688285,"A1824",0.137536
2863359543944658,"A1824",0.076087
346078776694755,"A1824",0.032728
2882247625325309,"A1824",0.070851
830659561039759,"A1824",0.112428
838902980214147,"A1824",0.056452
793981348111107,"A1824",0.044186
796825050893179,"A1824",0.012987
344917586812112,"A1824",0.234935
397537637934584,"A1824",0.067548
1005579609936879,"A1824",0.065217
379253630102882,"A1824",0.007576
3475515022524923,"A1824",0.05535
570226560484371,"A1824",0.01572
391735525354928,"A1824",0.015015
1226033824437975,"A1824",0.142857
351605546293378,"A1824",0.014786
810112019775355,"A1824",0.159091
779076976157836,"A1824",0.199203
1716559055178956,"A1824",0.078398
1539755502887711,"A1824",0.025157
358281632088886,"A1824",0.072197
707652069847868,"A1824",0.035433
643672823010214,"A1824",0.015385
396369284871667,"A1824",0.096357
3228665900592196,"A1824",0.049383
666444487366369,"A1824",0.094976
621303065232281,"A1824",0.106935
296861974610851,"A1824",0.032734
282333936501742,"A1824",0.028571
349126766380746,"A1824",0.136904
1259190994462038,"A1824",0.116593
367676457776806,"A1824",0.079769
384598232920276,"A1824",0.044776
729276494465134,"A1824",0.012225
1242104789492042,"A1824",0.021251
349715813150529,"A1824",0.015975
384694932659128,"A1824",0.012035
3318470711599899,"A1824",0.01665
401624797520411,"A1824",0.138853
3124578287646403,"A1824",0.060606
2831361273765832,"A1824",0.077922
3410039582449861,"A1824",0.028572
354398262311275,"A1824",0.013
2669705306675010,"A1824",0.108695
1216873535362443,"A1824",0.081322
397712191364257,"A1824",0.015612
856080401797109,"A1824",0.045913
1271940009847948,"A1824",0.236842
352061212570405,"A1824",0.054612
807475466464207,"A1824",0.103449
413887933338019,"A1824",0.058947
4476681499072711,"A1824",0.054455
3413785152032774,"A1824",0.047619
347343976331619,"A1824",0.022945
359145201958609,"A1824",0.076078
363019648473511,"A1824",0.086723
3138997406326522,"A1824",0.038759
377253296851954,"A1824",0.036101
2669299916663102,"A1824",0.069046
644236146241750,"A1824",0.013699
977901676052616,"A1824",0.071122
378265533527300,"A1824",0.018135
749140672356774,"A1824",0.124412
721362895156185,"A1824",0.017199
378559333572751,"A1824",0.034722
1037222043409750,"A1824",0.089621
273777160611918,"A1824",0.016393
367306274505807,"A1824",0.031754
2674753456121934,"A1824",0.050084
1762561687218422,"A1824",0.092793
658283398167547,"A1824",0.031598
690160751908759,"A1824",0.04902
359829078425138,"A1824",0.203633
2975886005844233,"A1824",0.063291
797081641129866,"A1824",0.222222
851818658896476,"A1824",0.171429
961217964401387,"A1824",0.039474
378918249929571,"A1824",0.157895
3422750417806817,"A1824",0.16129
684773699115888,"A1824",0.272727
1742636572569594,"A1824",0.136364
699703477326577,"A1824",0.11557
1025815737832474,"A1824",0.115503
396475794711832,"A1824",0.2
520647548913196,"A1824",0.035088
812100316286703,"A1824",0.122449
783909822390086,"A1824",0.055556
702768213695853,"A1824",0.11828
401470560863657,"A1824",0.166666
762648110980245,"A1824",0.111111
413183580096784,"A1824",0.117647
1755853761236689,"A1824",0.130435
1038864113228710,"A1824",0.118919
1003854930115871,"A1824",0.165317
356450402095568,"A1824",0.083486
771937790055688,"A1824",0.093373
741134583141682,"A1824",0.084294
658713155055726,"A1824",0.127451
437530087247312,"A1824",0.052265
2705669139749829,"A1824",0.179487
735367320524778,"A1824",0.16279
2688847877999810,"A1824",0.145786
791848051598125,"A1824",0.242424
1589583954577782,"A1824",0.060942
2671014369820475,"A1824",0.095238
1358160501199249,"A1824",0.097088
2923586644535537,"A1824",0.079814
277602890167680,"A1824",0.101571
400833367722592,"A1824",0.227334
1065326117250794,"A1824",0.111112
3091797654254924,"A1824",0.018182
2933631253546111,"A1824",0.096958
2677042072546110,"A1824",0.050938
3699813513384224,"A1824",0.013393
360645445381666,"A1824",0.018348
801393757102101,"A1824",0.04039
852986575530055,"A1824",0.085308
818289165593713,"A1824",0.093995
1679281818913884,"A1824",0.19149
1195952907471959,"A1824",0.119048
655034455404776,"A1824",0.246655
715322235762456,"A1824",0.061053
3731111396933211,"A1824",0.038462
360187325301956,"A1824",0.300813
415397163186356,"A1824",0.093674
754134415176273,"A1824",0.076159
1494736034060810,"A1824",0.038462
870001173772360,"A1824",0.091493
271357964205797,"A1824",0.035714
887781851758835,"A1824",0.017013
281678546573759,"A1824",0.010696
2627089384174954,"A1824",0.011848
271340514216455,"A1824",0.102564
264967428285898,"A1824",0.049196
402161447475785,"A1824",0.1227
370547854377569,"A1824",0.065385
3605128909539435,"A1824",0.050847
391069968693461,"A1824",0.148675
380321299761435,"A1824",0.178122
656375168606984,"A1824",0.166667
822608758280533,"A1824",0.165171
814531589370960,"A1824",0.081
357959821952160,"A1824",0.053764
2868941453329495,"A1824",0.06383
1874521686020261,"A1824",0.149254
424077145246998,"A1824",0.047002
398846164486615,"A1824",0.066666
4587680954606814,"A1824",0.054054
4561715833901730,"A1824",0.181818
366177531486413,"A1824",0.021837
3458265924290528,"A1824",0.028571
3321333797979811,"A1824",0.106091
867021967434811,"A1824",0.073298
1003395713480909,"A1824",0.058685
762609507656605,"A1824",0.117769
367006221398394,"A1824",0.086957
1246021212443721,"A1824",0.110225
272427080809247,"A1824",0.081297
3678507098838757,"A1824",0.105769
734416560487723,"A1824",0.113924
784963092071793,"A1824",0.09375
3544084619045074,"A1824",0.061151
382730742761833,"A1824",0.042654
689390488665528,"A1824",0.114035
696000674629373,"A1824",0.026163
783294598903072,"A1824",0.083694
1233722010332709,"A1824",0.054176
831378600763503,"A1824",0.103449
788520308593476,"A1824",0.29246
356420209119071,"A1824",0.053245
639368280277409,"A1824",0.132353
2481480062145668,"A1824",0.023474
689218558399919,"A1824",0.06504
846594672751362,"A1824",0.085066
776743272885616,"A1824",0.033333
390370752132915,"A1824",0.016484
413178199679728,"A1824",0.039063
1657897467705352,"A1824",0.068602
741782746551105,"A1824",0.015071
1717133101778617,"A1824",0.005236
383271943035428,"A1824",0.006993
932188917306881,"A1824",0.00995
2438026733160138,"A1824",0.116182
349226836385147,"A1824",0.197827
828487637945555,"A1824",0.018097
702977513962653,"A1824",0.031833
1034308073648109,"A1824",0.019324
2716965768557375,"A1824",0.140725
264318341679788,"A1824",0.022421
2884449521839973,"A1824",0.047619
346071596677845,"A1824",0.011236
723036665223824,"A1824",0.022351
350245169615795,"A1824",0.022472
802305373679661,"A1824",0.017448
828027981283649,"A1824",0.02381
684375912499380,"A1824",0.015038
374315684008381,"A1824",0.017512
1646169385553019,"A1824",0.159047
736834996909735,"A1824",0.172414
693163681327989,"A1824",0.045802
993469251136438,"A1824",0.020325
377677946714468,"A1824",0.005556
391969175176273,"A1824",0.010471
638339463710907,"A1824",0.15959
397067274654475,"A1824",0.010526
640773040137930,"A1824",0.008547
2750315041946251,"A1824",0.022472
859475501470745,"A1824",0.004854
648025309414391,"A1824",0.010545
1238357479853875,"A1824",0.165563
385723932798767,"A1824",0.01087
967383533752747,"A1824",0.014493
347904843176418,"A1824",0.021429
776013532943637,"A1824",0.019231
383307786050292,"A1824",0.00813
2748385848733633,"A1824",0.091504
271327380888426,"A1824",0.141805
364249508351116,"A1824",0.038096
1821597231349872,"A1824",0.197957
479023456347167,"A1824",0.018868
2783620095184521,"A1824",0.013304
956050204806011,"A1824",0.002551
763557174226624,"A1824",0.014634
692270831665822,"A1824",0.014493
2470802299888565,"A1824",0.023668
353305066096438,"A1824",0.010417
350197382904438,"A1824",0.012552
659086751332448,"A1824",0.007407
997664097399171,"A1824",0.012658
2753937038227828,"A1824",0.020492
722645508607126,"A1824",0.026009
749579295773735,"A1824",0.01616
811120549636302,"A1824",0.16673
799556620828917,"A1824",0.102941
356790275436816,"A1824",0.078732
394932251550140,"A1824",0.011062
3539823012704405,"A1824",0.020349
684144172485739,"A1824",0.006016
382170953153862,"A1824",0.023067
353535552593326,"A1824",0.015228
3354566081265137,"A1824",0.052786
650007295659341,"A1824",0.029805
1609963782545438,"A1824",0.017622
1152392608496389,"A1824",0.006849
1580344135472552,"A1824",0.018348
2784548185205039,"A1824",0.02439
1591195427719373,"A1824",0.039216
2791366797770691,"A1824",0.012944
656908751665168,"A1824",0.011561
380018519857226,"A1824",0.031136
1521041781430799,"A1824",0.02
746832469508345,"A1824",0.097345
1021214701687315,"A1824",0.012084
1608861092653754,"A1824",0.020513
1074346353009649,"A1824",0.0625
1558752100995435,"A1824",0.053655
1249643012071045,"A1824",0.091141
350579456199712,"A1824",0.070723
972567069918668,"A1824",0.138573
3520366208030923,"A1824",0.053309
1196392060742758,"A1824",0.043312
702966320320389,"A1824",0.024523
2748532322029419,"A1824",0.058511
683158892614537,"A1824",0.065838
1028353560970266,"A1824",0.033864
791283008324828,"A1824",0.064923
418315365843895,"A1824",0.075893
394212885081242,"A1824",0.141905
442071953429360,"A1824",0.053062
841525776600647,"A1824",0.02758
2715151065400769,"A1824",0.046053
362120905103285,"A1824",0.006682
3581701601949262,"A1824",0.012968
4036051516409094,"A1824",0.027027
2433304056964442,"A1824",0.06209
1641888219325474,"A1824",0.1125
569939690447650,"A1824",0.033485
399502864398248,"A1824",0.011392
2780602708874088,"A1824",0.033794
2868229960130854,"A1824",0.142857
2793477660941421,"A1824",0.124949
4615315255210071,"A1824",0.031388
355032142483261,"A1824",0.039216
380980473083143,"A1824",0.038462
3387819114630546,"A1824",0.054132
497683231187928,"A1824",0.189873
277893916792737,"A1824",0.017857
734622740742749,"A1824",0.018041
360732305201578,"A1824",0.020312
408800366794985,"A1824",0.121212
673141789840788,"A1824",0.009091
1123548101373835,"A1824",0.028776
393917288300435,"A1824",0.00678
487423325554192,"A1824",0.004386
663557727519047,"A1824",0.007353
1832005676954201,"A1824",0.010309
867778936960311,"A1824",0.003257
2749504465263867,"A1824",0.0125
1289970741348724,"A1824",0.007022
2945726258861827,"A1824",0.014327
3245930798859882,"A1824",0.006135
683731169217799,"A1824",0.076923
5134696589877673,"A1824",0.230769
362901928100252,"A1824",0.176772
787202612124689,"A1824",0.139151
993316751153113,"A1824",0.024
648081195855377,"A1824",0.180979
779300252635143,"A1824",0.020151
359251598663275,"A1824",0.008989
2091825104282573,"A1824",0.007054
657684101584946,"A1824",0.152627
356270895437377,"A1824",0.007634
667528163903947,"A1824",0.005291
363840311593558,"A1824",0.16
361942525237619,"A1824",0.042253
685172775746604,"A1824",0.101266
279728086592044,"A1824",0.008869
385494232607444,"A1824",0.034483
764137704137422,"A1824",0.016949
2711062989208896,"A1824",0.021052
359257438828316,"A1824",0.035843
428642461483057,"A1824",0.017606
677707959527221,"A1824",0.027273
806348963486682,"A1824",0.01227
422019302126635,"A1824",0.027027
885325748666872,"A1824",0.02381
3328267870732375,"A1824",0.022812
819686738849144,"A1824",0.026585
372044780612523,"A1824",0.003205
271626994176037,"A1824",0.027838
392228422186663,"A1824",0.006732
781470252695864,"A1824",0.022152
1802498159914686,"A1824",0.017857
421273002200891,"A1824",0.014286
1054159711672697,"A1824",0.015504
988573044950569,"A1824",0.086957
3752385128128724,"A1824",0.145038
3623147627769170,"A1824",0.152588
1065821447207520,"A1824",0.154088
393987981963600,"A1824",0.050955
370218250888680,"A1824",0.083665
390479391992946,"A1824",0.088235
400953687725189,"A1824",0.077922
1526350944216992,"A1824",0.022523
1455644794825094,"A1824",0.130081
684247605831311,"A1824",0.074074
346823249932697,"A1824",0.170732
367832504269849,"A1824",0.120689
802614420558910,"A1824",0.045455
1408744452850317,"A1824",0.021906
1250550048655705,"A1824",0.002497
1003384230146849,"A1824",0.018109
753054491911797,"A1824",0.018927
1084044682055933,"A1824",0.011481
793797774526495,"A1824",0.036219
363963651516900,"A1824",0.088307
425988048384915,"A1824",0.029633
2752915894950987,"A1824",0.01663
2762862474001596,"A1824",0.041454
662807754379556,"A1824",0.018921
827024678128779,"A1824",0.074363
427829511536429,"A1824",0.039947
1245779895789157,"A1824",0.024996
364527521634163,"A1824",0.018606
348956273054241,"A1824",0.042857
1920135934794223,"A1824",0.025384
716212979019645,"A1824",0.07028
999902593844765,"A1824",0.055556
919701808436074,"A1824",0.049277
647486189294523,"A1824",0.085395
1278937675774761,"A1824",0.088841
2405492959745542,"A1824",0.093809
654668401906340,"A1824",0.040854
3782896121787059,"A1824",0.078947
784095905509277,"A1824",0.017751
2850571391931060,"A1824",0.063872
657135204984747,"A1824",0.047047
2798201753786137,"A1824",0.040598
690013461652637,"A1824",0.058974
766486117533427,"A1824",0.061011
373765640640103,"A1824",0.093473
404693927205508,"A1824",0.003816
346791533282285,"A1824",0.006628
684974795779366,"A1824",0.011657
669829503736053,"A1824",0.000602
3721743681203710,"A1824",0.008496
2719399891632256,"A1824",0.003708
363829828155635,"A1824",0.067308
352778009326496,"A1824",0.006411
3070611993043599,"A1824",0.15
1183920978674657,"A1824",0.115908
359650825304893,"A1824",0.085715
351673752818045,"A1824",0.054795
645426829667664,"A1824",0.013765
1269842370032139,"A1824",0.023031
288346162243455,"A1824",0.041237
687223401914435,"A1824",0.006
265681464864441,"A1824",0.002463
274375370531019,"A1824",0.008064
401391040882092,"A1824",0.00088
826238924807232,"A1824",0.010065
635319940477646,"A1824",0.057143
1518282298381724,"A1824",0.106195
960958951057243,"A1824",0.106061
655580931824612,"A1824",0.122263
958311757993620,"A1824",0.041667
349546362774696,"A1824",0.067699
1008727016272442,"A1824",0.052109
369137727665381,"A1824",0.057143
2521647531466403,"A1824",0.041787
1260461997667891,"A1824",0.05393
1384603368561445,"A1824",0.06383
765680423988814,"A1824",0.016042
689185038666809,"A1824",0.020833
357908395460213,"A1824",0.084793
904928856997178,"A1824",0.036364
1325733074438310,"A1824",0.031645
996409027493345,"A1824",0.025902
377080850279680,"A1824",0.021368
1022414934899171,"A1824",0.084746
795436981015095,"A1824",0.07027
402537154077077,"A1824",0.028572
2429500724024564,"A1824",0.127168
379276573118829,"A1824",0.09264
656677161707876,"A1824",0.093682
389063535597698,"A1824",0.111111
407596836905530,"A1824",0.072369
689030018392852,"A1824",0.047297
971319456613188,"A1824",0.090323
3639727706102791,"A1824",0.015413
672513330314864,"A1824",0.06233
3203838756405289,"A1824",0.03416
2460153057617968,"A1824",0.083334
1279041319127887,"A1824",0.048192
275906510370968,"A1824",0.122366
1059589074498455,"A1824",0.026316
726671411256503,"A1824",0.075471
353983285932396,"A1824",0.035898
404323867246801,"A1824",0.083212
730896771115071,"A1824",0.058437
759632577954800,"A1824",0.013459
351587495902374,"A1824",0.016667
410559256776564,"A1824",0.06087
668471913838511,"A1824",0.036866
2109394089195259,"A1824",0.107002
349577619470180,"A1824",0.062098
802826370505418,"A1824",0.080017
652257742324665,"A1824",0.117271
1737237909791094,"A1824",0.106737
692084985016586,"A1824",0.118212
2824729474411712,"A1824",0.055555
1029450900812754,"A1824",0.076923
981616275671313,"A1824",0.028114
1043310489450250,"A1824",0.036458
848803839280191,"A1824",0.087548
353264739229987,"A1824",0.015555
350706205988481,"A1824",0.034483
724783334780172,"A1824",0.013986
860182238056333,"A1824",0.049896
267082848054027,"A1824",0.060037
702682763685227,"A1824",0.081081
3266406423471536,"A1824",0.083438
683267108987135,"A1824",0.118668
803239650441739,"A1824",0.037634
650080482544827,"A1824",0.085366
402166427607328,"A1824",0.096237
363604924842861,"A1824",0.033058
266999018069829,"A1824",0.125
589008718481233,"A1824",0.023809
347799683180268,"A1824",0.105493
646778799353973,"A1824",0.127133
2774293952794136,"A1824",0.046478
2779953068907399,"A1824",0.144854
3381908508583977,"A1824",0.038598
647985582547760,"A1824",0.056738
1003818006752472,"A1824",0.060385
386851065783257,"A1824",0.048956
711540729460961,"A1824",0.052754
1041555379694439,"A1824",0.02809
796159957888301,"A1824",0.004167
1956313557844219,"A1824",0.007788
2756308914612213,"A1824",0.064603
2688646758116740,"A1824",0.015842
388369572523512,"A1824",0.072445
374156850377717,"A1824",0.070884
2492632631034816,"A1824",0.085561
732191684034222,"A1824",0.08232
1249758445406715,"A1824",0.023048
802467903943625,"A1824",0.057159
651548528856373,"A1824",0.018848
362548841618961,"A1824",0.016484
3609659252419052,"A1824",0.017585
391346968901222,"A1824",0.011904
3680623095305200,"A1824",0.02138
382233452821955,"A1824",0.021127
366795091233502,"A1824",0.016019
385715992805952,"A1824",0.040541
480531846239125,"A1824",0.040323
389349195539052,"A1824",0.013652
790874655086107,"A1824",0.032787
3513449165443320,"A1824",0.03096
648776639116240,"A1824",0.178083
354307945853522,"A1824",0.02439
673764650239022,"A1824",0.020635
727347091191386,"A1824",0.016632
646421979407551,"A1824",0.015467
654620142084023,"A1824",0.017671
717249259184694,"A1824",0.039519
682064362725318,"A1824",0.012774
957816754742430,"A1824",0.058058
3301568873273980,"A1824",0.035276
3502753606437844,"A1824",0.104478
725788471357043,"A1824",0.122222
350286562911015,"A1824",0.053746
983189472166518,"A1824",0.051449
385670085959976,"A1824",0.092607
694549364806085,"A1824",0.038764
700934217515702,"A1824",0.070206
346673786398211,"A1824",0.027273
839230676617699,"A1824",0.06202
958346884689007,"A1824",0.1
747815589275741,"A1824",0.224719
1486374361693725,"A1824",0.046297
1019323221866952,"A1824",0.142857
801033557394973,"A1824",0.144127
831265241022227,"A1824",0.059154
393194765034244,"A1824",0.051359
357694891991775,"A1824",0.042526
273244617315171,"A1824",0.004785
383938605983759,"A1824",0.277778
365830891519411,"A1824",0.067144
1047415025720471,"A1824",0.057204
2786128278323208,"A1824",0.222222
914115988992868,"A1824",0.160494
2818420965043909,"A1824",0.07602
1083856575366017,"A1824",0.088153
716527955617757,"A1824",0.197133
833676724035516,"A1824",0.096191
2723808897935087,"A1824",0.082824
350912135973955,"A1824",0.151789
732947220631170,"A1824",0.098506
2108038829327628,"A1824",0.163009
354646025851965,"A1824",0.233334
380449186478034,"A1824",0.065574
1037050136760532,"A1824",0.114286
274576083837865,"A1824",0.124197
353331759223484,"A1824",0.019372
784647305444411,"A1824",0.034364
364463728091594,"A1824",0.091932
357418042180445,"A1824",0.167272
351309329487878,"A1824",0.052632
665530927690016,"A1824",0.059426
371431290671340,"A1824",0.018595
353407989225834,"A1824",0.033642
3325193180926503,"A1824",0.013952
695515531322433,"A1824",0.041304
759290467961425,"A1824",0.01046
390551932098049,"A1824",0.063329
696450620975270,"A1824",0.366667
363046688374067,"A1824",0.078993
633338040638118,"A1824",0.061879
1318664531811765,"A1824",0.091726
692845288017172,"A1824",0.056414
378768206609115,"A1824",0.065037
2918413481711201,"A1824",0.126127
1246451475717055,"A1824",0.154699
461054431539756,"A1824",0.021073
265033144935724,"A1824",0.0625
688389275436921,"A1824",0.235294
800467670687364,"A1824",0.118644
790859391485566,"A1824",0.128788
2688314371390825,"A1824",0.111111
352548795858477,"A1824",0.267046
784798835674446,"A1824",0.253847
375050980512351,"A1824",0.068966
981262495685099,"A1824",0.13458
4566520980087707,"A1824",0.358209
680594936199703,"A1824",0.203951
1490845124447443,"A1824",0.181818
278770713364937,"A1824",0.137931
402407327595932,"A1824",0.034483
3951758791520899,"A1824",0.055556
1091889014601778,"A1824",0.056604
2098631250273646,"A1824",0.040404
1289419484729414,"A1824",0.076923
376232383521018,"A1824",0.039216
718171462240652,"A1824",0.148148
1431234627069461,"A1824",0.02381
364921521230875,"A1824",0.111112
640536146638545,"A1824",0.126984
1546998595484749,"A1824",0.01529
835703017181659,"A1824",0.09375
349521999605576,"A1824",0.088888
419368379456850,"A1824",0.119808
354367705786156,"A1824",0.04762
398991757796822,"A1824",0.175333
299566008137730,"A1824",0.142857
987667665056532,"A1824",0.117648
3294940443952142,"A1824",0.143163
1423286177868380,"A1824",0.186667
365331121579896,"A1824",0.188235
894181561414846,"A1824",0.051282
695200671112158,"A1824",0.060274
1464476313744938,"A1824",0.065426
715017732432720,"A1824",0.053334
406861926994026,"A1824",0.273367
274494063853752,"A1824",0.068493
351056249488158,"A1824",0.090909
351452476123204,"A1824",0.168422
271092224227213,"A1824",0.055556
404193623918538,"A1824",0.114514
386386272547445,"A1824",0.076923
2692236601028707,"A1824",0.091071
2725334191129260,"A1824",0.031813
658005708239426,"A1824",0.101852
393824421748431,"A1824",0.24729
720531098670742,"A1824",0.285715
345776776644671,"A1824",0.044183
441123806872354,"A1824",0.093383
363205048256907,"A1824",0.153226
674779219835797,"A1824",0.090909
664778997527648,"A1824",0.041667
773909193174099,"A1824",0.081081
1680994395402388,"A1824",0.045579
847859275951705,"A1824",0.136943
391982968627705,"A1824",0.057692
406646660326735,"A1824",0.140354
391570858665134,"A1824",0.166667
1047584852386360,"A1824",0.119844
399291124562895,"A1824",0.168508
3670097349720396,"A1824",0.24171
2695545770710748,"A1824",0.1
1057786944656719,"A1824",0.215614
701135370507924,"A1824",0.2
2804505656474025,"A1824",0.144944
768801543965369,"A1824",0.065573
1024512754681175,"A1824",0.273405
271039470900851,"A1824",0.081819
784671185707542,"A1824",0.20806
354175372584978,"A1824",0.181818
374088073744197,"A1824",0.222222
2448337732142396,"A1824",0.101408
1066636407092554,"A1824",0.128205
1358976301100797,"A1824",0.039604
778303732730034,"A1824",0.109689
769009370609669,"A1824",0.123456
801912573907465,"A1824",0.205545
1843486525814735,"A1824",0.262376
336278427674451,"A1824",0.133094
799473527293983,"A1824",0.122223
1255551948134935,"A1824",0.232143
3250731545024729,"A1824",0.142528
1276002212753902,"A1824",0.038462
708878679716382,"A1824",0.080952
403122491067658,"A1824",0.150685
3575351145860148,"A1824",0.230886
281583876404634,"A1824",0.081277
3398809943529774,"A1824",0.089285
810333892871654,"A1824",0.112505
646156346002116,"A1824",0.205744
359475991828772,"A1824",0.042857
2638348953145528,"A1824",0.165567
390232945495935,"A1824",0.105556
438706260435567,"A1824",0.060606
350227762876162,"A1824",0.105264
2735011473406047,"A1824",0.222223
742579316329856,"A1824",0.238938
1245961319121011,"A1824",0.114504
666682300700379,"A1824",0.05698
268329461237502,"A1824",0.096774
370094457443863,"A1824",0.028571
387702979078963,"A1824",0.033333
828413991295091,"A1824",0.123544
731919220733304,"A1824",0.081632
729078034348887,"A1824",0.153846
733303893937479,"A1824",0.226214
640730229950025,"A1824",0.201542
3969280976434154,"A1824",0.103053
1263713507336019,"A1824",0.144172
355634492317946,"A1824",0.051724
362221184831740,"A1824",0.061538
1050813782035714,"A1824",0.156233
3780837545273650,"A1824",0.142059
380394186433351,"A1824",0.192126
393593345131271,"A1824",0.361111
827980074641632,"A1824",0.166667
343752446696415,"A1824",0.175438
803704440460681,"A1824",0.138595
629886967685794,"A1824",0.118321
844578219633776,"A1824",0.153847
404155473935286,"A1824",0.102857
270953444239159,"A1824",0.058824
841825536645951,"A1824",0.060606
2791900207803087,"A1824",0.15942
1054839891629109,"A1824",0.065694
4814090451964931,"A1824",0.066667
460142824959138,"A1824",0.03125
637910326893034,"A1824",0.046512
692098321511952,"A1824",0.1
357256289058094,"A1824",0.12
942158282959773,"A1824",0.135563
1598833503629880,"A1824",0.068182
735387563857181,"A1824",0.142857
1078153772629493,"A1824",0.076923
1657787197724302,"A1824",0.125
1383198815221800,"A1824",0.037037
3770510732973848,"A1824",0.035461
354890162434266,"A1824",0.115385
2417257211739354,"A1824",0.065218
688628895102695,"A1824",0.068966
3237659976356177,"A1824",0.144579
4064710070214378,"A1824",0.112903
4076369629057801,"A1824",0.122471
4036284443055233,"A1824",0.065754
1451254521730786,"A1824",0.125
3474085175980790,"A1824",0.020619
957173431360658,"A1824",0.035714
685891192133597,"A1824",0.121434
347788586316145,"A1824",0.046875
1678057272353929,"A1824",0.083333
686993065554654,"A1824",0.040816
4547894165252934,"A1824",0.017544
628242531154582,"A1824",0.027027
3427509160670399,"A1824",0.062903
1341191812889933,"A1824",0.029412
630527217629479,"A1824",0.013333
439200520377897,"A1824",0.010634
364797677884795,"A1824",0.004223
338007277481283,"A1824",0.060606
332429881203380,"A1824",0.002358
652210349042924,"A1824",0.003178
1614027118805729,"A1824",0.024897
4649526018405853,"A1824",0.009932
732914190596901,"A1824",0.001458
768083957344796,"A1824",0.005714
666532587328799,"A1824",0.007111
434649230834670,"A1824",0.018142
353747752667144,"A1824",0.0194
340032724008156,"A1824",0.009662
710687669660868,"A1824",0.032272
452199515694368,"A1824",0.006146
334293117686145,"A1824",0.009967
374761873524588,"A1824",0.006579
347898876268157,"A1824",0.021878
2767107023616479,"A1824",0.041249
256109995678322,"A1824",0.004767
971807169993138,"A1824",0.024631
1124502304612479,"A1824",0.030673
327139705038307,"A1824",0.003828
243338487084290,"A1824",0.006291
348073176510767,"A1824",0.0113
334979957774613,"A1824",0.036548
343171296742311,"A1824",0.015517
328063548452915,"A1824",0.015113
2649158572050206,"A1824",0.025117
337880873954343,"A1824",0.007718
670960630483647,"A1824",0.013207
788606871975337,"A1824",0.002874
3987308391295876,"A1824",0.07095
816577942492941,"A1824",0.010093
434389150868352,"A1824",0.05279
812042679541735,"A1824",0.034301
337546364151740,"A1824",0.033019
324079128902427,"A1824",0.034389
2952190591553228,"A1824",0.010118
1036687726778311,"A1824",0.027399
638352440203402,"A1824",0.051097
3251368674991007,"A1824",0.059195
344093996865210,"A1824",0.041482
893930547680899,"A1824",0.024204
1068931256895223,"A1824",0.022335
388433958814872,"A1824",0.01084
951614205342946,"A1824",0.039419
856385381835039,"A1824",0.041098
775644276336306,"A1824",0.018693
738602170331218,"A1824",0.013932
346241813400062,"A1824",0.010109
667500690541175,"A1824",0.006008
254798565974465,"A1824",0.066136
625384828152237,"A1824",0.00838
1493882160783194,"A1824",0.00471
3740699319274913,"A1824",0.031712
848508295980246,"A1824",0.080899
3506562942763344,"A1824",0.092679
1002296926944025,"A1824",0.065814
726967807892138,"A1824",0.142076
786037965526770,"A1824",0.127907
648900955645010,"A1824",0.130745
329485601484848,"A1824",0.058064
2759230464401142,"A1824",0.084426
776767609766403,"A1824",0.102863
260025578632688,"A1824",0.147933
396538214672809,"A1824",0.054422
793576241376678,"A1824",0.04104
4524394367680811,"A1824",0.057852
323930138907917,"A1824",0.055661
324199035347088,"A1824",0.073254
340299887291368,"A1824",0.098664
331475311257254,"A1824",0.141397
334092131344372,"A1824",0.075004
4439411056100549,"A1824",0.137042
1645149275666571,"A1824",0.092473
2786045311680074,"A1824",0.108695
247664296683731,"A1824",0.119439
641261183199133,"A1824",0.082194
353655272503574,"A1824",0.091855
362430378135818,"A1824",0.0691
1698377570329727,"A1824",0.38191
329312055024967,"A1824",0.159091
2833393180222606,"A1824",0.111475
558763778210849,"A1824",0.110538
1183688132015969,"A1824",0.097107
638897086827238,"A1824",0.078548
654624512159716,"A1824",0.077338
351983975952144,"A1824",0.164238
443555419943303,"A1824",0.10989
974925589656146,"A1824",0.045183
689137738648621,"A1824",0.086848
992347157946323,"A1824",0.075758
341958947088301,"A1824",0.078465
466763430948783,"A1824",0.115686
3169869323140326,"A1824",0.05012
1316744338662342,"A1824",0.080815
957811701381848,"A1824",0.143655
1047710998999209,"A1824",0.072189
3386483828086172,"A1824",0.111402
781301925989335,"A1824",0.069948
3576029452408097,"A1824",0.049931
626125288050857,"A1824",0.046829
390722468606073,"A1824",0.115795
985781341895358,"A1824",0.050193
811724966242113,"A1824",0.138889
337063407632048,"A1824",0.030025
258402342122176,"A1824",0.028708
1257458994606310,"A1824",0.141828
3169627856482427,"A1824",0.166667
688738911754354,"A1824",0.079767
3681445911918199,"A1824",0.065861
1190052671379467,"A1824",0.039106
662376114691044,"A1824",0.091346
334882067932311,"A1824",0.07945
346928880083968,"A1824",0.023139
3575964805776420,"A1824",0.046716
751500062296346,"A1824",0.068593
2771118529798768,"A1824",0.100205
1091418851314008,"A1824",0.129211
651512239092883,"A1824",0.170442
384243245937877,"A1824",0.135315
