"id","variable","value"
675397536687530,"male",0.513133
452418295732152,"male",0.473008
500855407553688,"male",0.47948
361080101803752,"male",0.531102
694939404792021,"male",0.436129
1021308701649694,"male",0.424718
351984489454074,"male",0.484696
788822041902081,"male",0.420878
343688930240100,"male",0.495022
344049386876857,"male",0.470034
888146271716701,"male",0.410258
344517639966783,"male",0.423105
1465261037005907,"male",0.432009
848908649196807,"male",0.444444
3606303932788488,"male",0.307692
699217087361306,"male",0.446333
347360266324700,"male",0.495712
3658178547540057,"male",0.360111
2694469330870842,"male",0.478349
718293978768867,"male",0.463328
351897799252405,"male",0.448315
638465620171218,"male",0.447014
772203906669735,"male",0.43458
717000172241907,"male",0.442795
734280290501816,"male",0.448671
353583399034927,"male",0.411973
389787615536772,"male",0.577785
676112876622161,"male",0.495416
2022810524520317,"male",0.553844
347724146467831,"male",0.464773
725004234769737,"male",0.411346
625940618098725,"male",0.452427
273870343740668,"male",0.526183
671939513701697,"male",0.471499
471015137137328,"male",0.495075
2763743137244626,"male",0.410016
2849543491992044,"male",0.515018
372481934111684,"male",0.443217
665798357698498,"male",0.435405
669185907363931,"male",0.442529
681014295881021,"male",0.467143
808973293008381,"male",0.455323
1303245633368957,"male",0.435021
283759739288015,"male",0.425357
344224790166209,"male",0.625945
345359260249902,"male",0.483297
406676963831563,"male",0.451824
659656834689607,"male",0.419538
2115751228555530,"male",0.456009
369262914196410,"male",0.446691
3379771318803505,"male",0.455264
783925475724553,"male",0.363636
354960405748960,"male",0.524913
780220989212912,"male",0.414679
1025604471222983,"male",0.572906
1053985275096836,"male",0.442393
1246149299091153,"male",0.467223
340274047229189,"male",0.504338
357169955596402,"male",0.490747
690813795200646,"male",0.412232
815386885879618,"male",0.60437
727552194504636,"male",0.540786
357036472209826,"male",0.474552
1047257542380543,"male",0.48568
340413820359069,"male",0.619936
2456948031277382,"male",0.500161
360763035147659,"male",0.530252
701121377417127,"male",0.480295
344642996844405,"male",0.548375
1702380546578259,"male",0.456362
3977936918888820,"male",0.431776
273844200471208,"male",0.57891
1209988412715812,"male",0.388678
3400993299977321,"male",0.443239
771380450319670,"male",0.47601
348073313194295,"male",0.418833
368884087858294,"male",0.455592
643278749722493,"male",0.563244
357687405281518,"male",0.435888
794257951324903,"male",0.465427
955560334939930,"male",0.404717
1043427656115320,"male",0.390724
1276651676032524,"male",0.42813
2814187992147759,"male",0.454604
252365742803242,"male",0.423659
321344072288253,"male",0.429098
363866978143105,"male",0.487058
615872522422172,"male",0.490832
968123267040921,"male",0.421395
670995640211192,"male",0.500836
984707348693654,"male",0.355832
2835411340037868,"male",0.372579
1183131638740625,"male",0.454008
1263691440658106,"male",0.578085
920492795141401,"male",0.468881
383958386346859,"male",0.517481
365049921188529,"male",0.614683
3398751653503960,"male",0.435822
330876841569910,"male",0.442483
341926603749442,"male",0.440585
380628726467308,"male",0.565209
253223516009437,"male",0.537308
367318844406207,"male",0.402509
705079730082700,"male",0.448411
2791104407828316,"male",0.374718
252536832783275,"male",0.474461
398701188189272,"male",0.438335
1446966918822486,"male",0.474888
2400144420289372,"male",0.423051
2935331826701335,"male",0.428268
660251951550360,"male",0.487492
3435916926484855,"male",0.510925
387853298897438,"male",0.406541
329225635030779,"male",0.385105
968671053614490,"male",0.495872
3837384642957929,"male",0.415552
3141476989289993,"male",0.453098
364411464687044,"male",0.517875
777206942843478,"male",0.508195
974120433099173,"male",0.446562
1714547608752787,"male",0.613598
329477041668396,"male",0.539882
338918020646453,"male",0.423304
921062808384852,"male",0.373004
1545655538953158,"male",0.408016
333174624600764,"male",0.41485
859000084505179,"male",0.544069
1075564469566826,"male",0.474472
824540874954192,"male",0.457207
1083375588746543,"male",0.391043
768105360710581,"male",0.56648
1018878418540976,"male",0.466547
3586294704734237,"male",0.398713
360179068515440,"male",0.540348
868510737014175,"male",0.428449
333952554355264,"male",0.464992
642786499956906,"male",0.505721
674162699884515,"male",0.461336
782867142256474,"male",0.476792
1102957580100291,"male",0.473552
2598223653822397,"male",0.41296
358250105314645,"male",0.56153
797749661061986,"male",0.552029
622542511768952,"male",0.420466
642042476501377,"male",0.46744
387594645584765,"male",0.482329
774147690089096,"male",0.404424
371766350630990,"male",0.419431
384143556084939,"male",0.555398
849496635787396,"male",0.51087
3882891755073072,"male",0.484961
761090297773148,"male",0.534927
358128122206214,"male",0.555335
370858957622294,"male",0.34684
326584038606868,"male",0.478491
1136889843373494,"male",0.478558
255624659126724,"male",0.39747
621923431830084,"male",0.414302
647401199313316,"male",0.409627
656374245012248,"male",0.392359
340598667253347,"male",0.598669
651944462413425,"male",0.573499
2034826069974991,"male",0.398188
916512445542448,"male",0.564553
403379847723779,"male",0.482538
795423217692933,"male",0.440885
815080662561833,"male",0.423111
821384261960896,"male",0.436306
961821954319269,"male",0.442133
1043934456059429,"male",0.397572
325865118745079,"male",0.397909
342984486819289,"male",0.461151
2670787576469534,"male",0.422182
1254734334874354,"male",0.366137
349603242850965,"male",0.514016
387033338955292,"male",0.483399
685775082295398,"male",0.422127
1495210983997749,"male",0.461087
2996794753759445,"male",0.452634
4484588188249596,"male",0.579584
713481772857072,"male",0.455389
380709142950706,"male",0.44338
418673339097163,"male",0.448829
703846360207736,"male",0.581919
2638178299778666,"male",0.460893
617087772322716,"male",0.410939
774601979984951,"male",0.534901
809982266425376,"male",0.460014
338083537412674,"male",0.416953
566693344042773,"male",0.513604
1036226810153048,"male",0.356541
365694994616979,"male",0.528359
394688674859445,"male",0.445285
822777471791286,"male",0.477934
1065473027206507,"male",0.388653
774552579997791,"male",0.476692
254221292582217,"male",0.493983
2801432953471165,"male",0.403024
660538671506660,"male",0.430391
3364965776957609,"male",0.577691
652773658957475,"male",0.503599
1358538601148120,"male",0.435324
361257801725599,"male",0.427142
452009382426571,"male",0.475422
616964748968289,"male",0.431153
951833675324320,"male",0.422337
980827335753151,"male",0.408833
3075610932561864,"male",0.46217
640807519965731,"male",0.786716
663240457730020,"male",0.462096
777805899672623,"male",0.418539
420586378926083,"male",0.67418
247192040063444,"male",0.605398
338012394093590,"male",0.644123
1292236564448822,"male",0.625927
3198787800243390,"male",0.461223
636049230393839,"male",0.744342
2678875209045398,"male",0.64275
657116831611036,"male",0.627565
2592788237608555,"male",0.771154
2763437070562905,"male",0.631543
465143241057992,"male",0.781954
439206820379255,"male",0.426937
379694953038291,"male",0.433698
434400620861994,"male",0.477306
908162986376710,"male",0.675331
1873960109408947,"male",0.616828
332942754460922,"male",0.561514
1431711053685202,"male",0.515349
389705372029072,"male",0.546515
422532122067938,"male",0.626643
964428920734439,"male",0.578454
685837535373506,"male",0.823529
2777756072444398,"male",0.638783
330345648268160,"male",0.804082
640092216866800,"male",0.535485
686089095332549,"male",0.7704
341729583816146,"male",0.660647
950507988769105,"male",0.616161
328853141747890,"male",0.375971
356345102377536,"male",0.649409
341312706947194,"male",0.460864
792096964920540,"male",0.46509
1283739858644557,"male",0.788085
262508308389119,"male",0.493051
986561515161943,"male",0.626335
267221787847377,"male",0.673052
3787342887943985,"male",0.622127
422843238988644,"male",0.754204
359051505216212,"male",0.715659
776747803169947,"male",0.47849
837910003641655,"male",0.527856
677981379784289,"male",0.618911
383672739311602,"male",0.39671
1417432371782128,"male",0.537556
2830561753933760,"male",0.694197
701350227166711,"male",0.54954
1607005916145302,"male",0.579778
261196728517405,"male",0.714034
616344015908578,"male",0.634361
672736166956210,"male",0.580605
1221346614887665,"male",0.832953
859260061478783,"male",0.684783
664693794471108,"male",0.681071
372628760578340,"male",0.50143
667485964190016,"male",0.520087
340183287236390,"male",0.822331
2659531857594001,"male",0.772566
1416543285208967,"male",0.702146
624032391571336,"male",0.596171
924231174734932,"male",0.649716
781299529316759,"male",0.583716
678206546134983,"male",0.577266
421220212392236,"male",0.562138
642747413096417,"male",0.543943
670346480567530,"male",0.435798
388934795485531,"male",0.531422
1124590827938835,"male",0.569959
3289006964481928,"male",0.651512
3694056940607320,"male",0.666666
775686689656372,"male",0.619707
837414680336582,"male",0.75248
787636478476645,"male",0.621086
739487339975974,"male",0.37883
1033194760486447,"male",0.428571
801026774058171,"male",0.514374
638378150164885,"male",0.567413
838534656883317,"male",0.381616
674846470108677,"male",0.82252
411990749799347,"male",0.428571
1151278078601330,"male",0.585165
389909048707771,"male",0.776211
349621366098206,"male",0.581618
952843951904949,"male",0.709414
3225636700868279,"male",0.828334
3754273411258068,"male",0.488153
714878659385660,"male",0.52693
684257092465433,"male",0.647757
3127990900663114,"male",0.590926
1009367576196562,"male",0.457143
437278783919863,"male",0.419913
812332786166680,"male",0.44186
2104965982969038,"male",0.369317
2461618037469168,"male",0.635408
3370014646445485,"male",0.428119
671651003458768,"male",0.390652
450278745931948,"male",0.429023
1435454063313346,"male",0.558587
951167282039314,"male",0.508842
366530081061612,"male",0.437838
1463700930492918,"male",0.526292
385540459526553,"male",0.441782
256699782451136,"male",0.43462
341982836867016,"male",0.477994
715338059334721,"male",0.475694
673743606849750,"male",0.426754
362348281636390,"male",0.478014
902482176948849,"male",0.53521
369142127542108,"male",0.422043
380941883269609,"male",0.431647
435929764056551,"male",0.400264
469206030653614,"male",0.422
815517345947780,"male",0.378347
382797959436002,"male",0.425731
370103064369348,"male",0.532469
359745875072042,"male",0.544078
358246831957962,"male",0.443566
660766311243004,"male",0.552849
345543516772278,"male",0.632588
1297004220634716,"male",0.623703
2656041158059386,"male",0.588653
1490195924510012,"male",0.402976
1042281142898643,"male",0.410256
628099324550448,"male",0.550725
819217568844890,"male",0.544224
3455665014489213,"male",0.537674
1230697570623066,"male",0.613139
331833287907422,"male",0.383378
359797435338075,"male",0.619134
794234968021174,"male",0.531955
338370537453973,"male",0.600164
862070241288923,"male",0.451198
257594275694654,"male",0.309525
3358629014173382,"male",0.689429
1231193217245552,"male",0.510089
722200295033541,"male",0.488261
3131381756990869,"male",0.606703
1133036240432225,"male",0.590674
849472205586328,"male",0.73859
758502354990805,"male",0.389261
413658992957305,"male",0.458072
456212742002851,"male",0.652778
1301439783570345,"male",0.603609
364793454839118,"male",0.495239
435902974053079,"male",0.645834
892710127928840,"male",0.427445
634953097387578,"male",0.607578
747495062503531,"male",0.352317
464227994519710,"male",0.55
336906510718676,"male",0.611971
820165828791036,"male",0.63903
254610232634548,"male",0.732892
1046103842492125,"male",0.594752
381992119640449,"male",0.635095
3690999730959724,"male",0.630308
625079358370814,"male",0.4855
3349695761811461,"male",0.506938
2820940131488284,"male",0.46927
342118877038740,"male",0.611021
271720907222551,"male",0.548308
329445094788320,"male",0.491804
1483440695178504,"male",0.586494
3298851763534989,"male",0.369611
2666313946918951,"male",0.356164
662261461367067,"male",0.558779
349731636226641,"male",0.581208
3452114721541639,"male",0.524823
4507807042595079,"male",0.349104
348951326551270,"male",0.50793
690978308192663,"male",0.764706
318489126115129,"male",0.464287
832585040612966,"male",0.630436
817571805738217,"male",0.63738
322112835555853,"male",0.424713
837942763678913,"male",0.423648
3742536655759080,"male",0.646152
337000407391536,"male",0.575641
347296986340102,"male",0.833333
672750776690967,"male",0.547687
357612025548082,"male",0.566135
354264355656858,"male",0.562183
1286140468389189,"male",0.430967
639124756965910,"male",0.528744
642186346466921,"male",0.502081
2574871526146616,"male",0.298278
3053661811405532,"male",0.45418
380357196346943,"male",0.522854
693196017985643,"male",0.475022
695921601052310,"male",0.452145
350950926136400,"male",0.558684
765480654036662,"male",0.478193
957698301385656,"male",0.583661
351251199314038,"male",0.460327
386441549380016,"male",0.526877
1022669451583658,"male",0.44782
683239202627486,"male",0.629687
380502876484588,"male",0.642347
1455846211287808,"male",0.435546
660172971310988,"male",0.477675
3489289491152763,"male",0.468993
359452272170529,"male",0.432109
642836166599126,"male",0.466418
1687110424803899,"male",0.522157
358380262051814,"male",0.5131
803203373554795,"male",0.589029
356278902119086,"male",0.545454
934716410269519,"male",0.666666
752731328608743,"male",0.57957
642325729792242,"male",0.375
744871469444157,"male",0.375863
2746110778987892,"male",0.441958
762997167765229,"male",0.459208
286584572403778,"male",0.453235
377955360290733,"male",0.4874
412193326463806,"male",0.411341
360633021851081,"male",0.51317
364778691422218,"male",0.442877
445234539790458,"male",0.39201
361136475093554,"male",0.382767
1111107149307404,"male",0.476393
2721608271427167,"male",0.423726
374166513948079,"male",0.445527
387096556009820,"male",0.499656
3388223251225665,"male",0.363412
547359399461619,"male",0.556784
423051539089780,"male",0.481165
819576255464810,"male",0.435993
703765703825661,"male",0.503545
370865260921028,"male",0.517394
380166223341939,"male",0.445165
867449957330893,"male",0.481846
698545000869139,"male",0.523325
986602228490534,"male",0.485301
2785275411751539,"male",0.452487
838658066871719,"male",0.487569
1568765093332035,"male",0.436555
651874815717734,"male",0.287631
793607634772170,"male",0.43459
349650322961511,"male",0.439605
2873914669503401,"male",0.545031
640636399949184,"male",0.476387
993976404412980,"male",0.460595
998814313924297,"male",0.409093
1693688797461608,"male",0.320778
428912681446180,"male",0.391201
1722635124580177,"male",0.428571
812313359545386,"male",0.469827
3529490897107096,"male",0.472815
689132358683124,"male",0.526749
702891733674883,"male",0.453634
792992301481891,"male",0.346552
356542992241296,"male",0.567874
1183359992064721,"male",0.443759
292079215105739,"male",0.615384
352266679357428,"male",0.536261
631047664240171,"male",0.417175
369242007651960,"male",0.581344
363957914803239,"male",0.417771
1309005762787240,"male",0.454768
374117693780639,"male",0.430569
687229618575442,"male",0.509349
352617052665774,"male",0.355447
834381117388513,"male",0.455122
1449082371954860,"male",0.418021
760672117844897,"male",0.368235
366371821231668,"male",0.390681
3587862924607644,"male",0.487342
351214152608219,"male",0.40981
799213543968042,"male",0.571891
360537098487804,"male",0.027778
373963707292672,"male",0.410446
355553545678342,"male",0.271523
1112503385811586,"male",0.581894
253113956120921,"male",0.324076
370489154194814,"male",0.185065
660922924818761,"male",0.056222
331108794818872,"male",0.100155
955596111595083,"male",0.266509
379580639903405,"male",0.217805
1202087960193542,"male",0.421053
346909793272289,"male",0.333334
723675434916520,"male",0.346897
396916775011229,"male",0.318423
415279852937214,"male",0.476827
365930364614528,"male",0.421178
1548054175395598,"male",0.294837
2633438993634176,"male",0.4083
1391979271133270,"male",0.427052
2635413040106280,"male",0.391187
2624206244558710,"male",0.389053
662069168038892,"male",0.319458
721484915127628,"male",0.453533
364190938227024,"male",0.51952
1645662518962354,"male",0.307814
853177798785199,"male",0.444972
787367758494121,"male",0.320148
693290031611710,"male",0.290068
810331089729285,"male",0.325841
719780351961998,"male",0.434748
1497943093927601,"male",0.41838
2415970955378894,"male",0.263554
1075076246249840,"male",0.305882
2807433102845303,"male",0.431186
1395850017289295,"male",0.311346
411089779890779,"male",0.553253
640697866599294,"male",0.381836
1153349365059545,"male",0.362757
856104461797347,"male",0.335485
1041161122975765,"male",0.439909
928451521017380,"male",0.311949
2415865532053209,"male",0.29293
648539952693554,"male",0.396472
849467492464414,"male",0.252037
682728195981754,"male",0.407863
1057666298017019,"male",0.305136
362505548393213,"male",0.433733
270153781080506,"male",0.371883
2309683349175304,"male",0.445643
2577766515779176,"male",0.354982
1055434604972647,"male",0.3083
708123866476034,"male",0.350997
702638490610190,"male",0.453552
637490643804899,"male",0.47213
1199646813768552,"male",0.479463
991030857975813,"male",0.486372
2505440199754663,"male",0.380165
878484162685070,"male",0.445911
365331278229055,"male",0.333334
3558180627606144,"male",0.409575
773863000124904,"male",0.580457
667526494191487,"male",0.535056
3439156119466391,"male",0.400798
2875977982635749,"male",0.49686
3336999706355924,"male",0.444552
1782396185271609,"male",0.438019
1039704526453576,"male",0.550744
3171758349601016,"male",0.623196
272219617501195,"male",0.599532
777509289464263,"male",0.476266
730226171171026,"male",0.491612
363240961777362,"male",0.530981
2772348776357686,"male",0.504865
843434673150183,"male",0.541522
809287043172211,"male",0.503492
1767808756705429,"male",0.554503
1079671925823492,"male",0.521401
1278359059199795,"male",0.410686
1728118117362469,"male",0.448685
1266086897086829,"male",0.602227
827934261345975,"male",0.60969
651407382432159,"male",0.577657
3093345270777833,"male",0.456859
1041028756320213,"male",0.509824
407934793938306,"male",0.577236
1264520383915480,"male",0.549258
1535109480025165,"male",0.441612
747762012478179,"male",0.524349
379855069720737,"male",0.51559
403926314099940,"male",0.552189
407370296923405,"male",0.571428
738478320081534,"male",0.554378
411330546568064,"male",0.47476
446259579672379,"male",0.46775
1763447040496124,"male",0.471224
3538912589536587,"male",0.478114
683270458971504,"male",0.429496
730553514564544,"male",0.416769
3484581941621077,"male",0.631196
433876650931327,"male",0.563301
796256224496034,"male",0.559317
3494187870667118,"male",0.473712
280657826455415,"male",0.469837
813108626114484,"male",0.529323
379133359953513,"male",0.631127
1201343500247567,"male",0.651755
1688142708029394,"male",0.573198
726844201373900,"male",0.469054
986900388467222,"male",0.505212
917943558612084,"male",0.574154
358258435263214,"male",0.566328
832103654218341,"male",0.381386
984151841994343,"male",0.641138
663030874360431,"male",0.44878
676188756354025,"male",0.523736
971099106692835,"male",0.649624
478806283507955,"male",0.476887
662378538002006,"male",0.505889
2699187803664670,"male",0.564425
3573252989423005,"male",0.166667
283916629400636,"male",0.5
854402558662891,"male",0.461538
344762010154316,"male",0.482091
640807519965731,"male",0.786716
663240457730020,"male",0.462096
777805899672623,"male",0.418539
420586378926083,"male",0.67418
247192040063444,"male",0.605398
338012394093590,"male",0.644123
1292236564448822,"male",0.625927
3198787800243390,"male",0.461223
636049230393839,"male",0.744342
2678875209045398,"male",0.64275
657116831611036,"male",0.627565
2592788237608555,"male",0.771154
2763437070562905,"male",0.631543
465143241057992,"male",0.781954
439206820379255,"male",0.426937
379694953038291,"male",0.433698
434400620861994,"male",0.477306
908162986376710,"male",0.675331
1873960109408947,"male",0.616828
332942754460922,"male",0.561514
1431711053685202,"male",0.515349
389705372029072,"male",0.546515
422532122067938,"male",0.626643
964428920734439,"male",0.578454
685837535373506,"male",0.823529
2777756072444398,"male",0.638783
330345648268160,"male",0.804082
640092216866800,"male",0.535485
686089095332549,"male",0.7704
341729583816146,"male",0.660647
950507988769105,"male",0.616161
328853141747890,"male",0.375971
356345102377536,"male",0.649409
341312706947194,"male",0.460864
792096964920540,"male",0.46509
1283739858644557,"male",0.788085
262508308389119,"male",0.493051
986561515161943,"male",0.626335
267221787847377,"male",0.673052
3787342887943985,"male",0.622127
422843238988644,"male",0.754204
359051505216212,"male",0.715659
776747803169947,"male",0.47849
837910003641655,"male",0.527856
677981379784289,"male",0.618911
383672739311602,"male",0.39671
1417432371782128,"male",0.537556
2830561753933760,"male",0.694197
701350227166711,"male",0.54954
1607005916145302,"male",0.579778
261196728517405,"male",0.714034
616344015908578,"male",0.634361
672736166956210,"male",0.580605
1221346614887665,"male",0.832953
859260061478783,"male",0.684783
664693794471108,"male",0.681071
372628760578340,"male",0.50143
667485964190016,"male",0.520087
340183287236390,"male",0.822331
2659531857594001,"male",0.772566
1416543285208967,"male",0.702146
624032391571336,"male",0.596171
924231174734932,"male",0.649716
781299529316759,"male",0.583716
678206546134983,"male",0.577266
421220212392236,"male",0.562138
642747413096417,"male",0.543943
670346480567530,"male",0.435798
388934795485531,"male",0.531422
1124590827938835,"male",0.569959
3289006964481928,"male",0.651512
3694056940607320,"male",0.666666
775686689656372,"male",0.619707
837414680336582,"male",0.75248
787636478476645,"male",0.621086
739487339975974,"male",0.37883
1033194760486447,"male",0.428571
801026774058171,"male",0.514374
638378150164885,"male",0.567413
838534656883317,"male",0.381616
674846470108677,"male",0.82252
411990749799347,"male",0.428571
1151278078601330,"male",0.585165
389909048707771,"male",0.776211
349621366098206,"male",0.581618
952843951904949,"male",0.709414
3225636700868279,"male",0.828334
3754273411258068,"male",0.488153
714878659385660,"male",0.52693
684257092465433,"male",0.647757
3127990900663114,"male",0.590926
1009367576196562,"male",0.457143
437278783919863,"male",0.419913
812332786166680,"male",0.44186
2104965982969038,"male",0.369317
2461618037469168,"male",0.635408
338461987476354,"male",0.264353
4405805159494037,"male",0.25047
972832056462500,"male",0.211988
1382894198566948,"male",0.272167
358367948812917,"male",0.243902
1014873422365408,"male",0.502303
2712757105655219,"male",0.357562
3416199561796331,"male",0.252225
3848895551798936,"male",0.364856
364670188113813,"male",0.536584
384565009365283,"male",0.510895
794100288094783,"male",0.247778
764993390716060,"male",0.309461
851033872302232,"male",0.431647
2920628868159387,"male",0.559054
1039123579867512,"male",0.327626
704227276880918,"male",0.516619
1259454194410827,"male",0.364973
1600705320113828,"male",0.314035
3606048326130121,"male",0.332259
1274957999520481,"male",0.548745
654091125295900,"male",0.296111
677629139801603,"male",0.183674
380260803357113,"male",0.162252
331291324609372,"male",0.215495
268815807610062,"male",0.229549
1743913912434706,"male",0.426471
346323023128734,"male",0.22043
811691456307567,"male",0.185186
3262331690530239,"male",0.257796
624057848263860,"male",0.311054
427202894935675,"male",0.212766
652185612148462,"male",0.470589
339034697420916,"male",0.346822
397831294950414,"male",0.229411
644156606282035,"male",0.380952
2755296858072500,"male",0.17411
2705967413003948,"male",0.5
357228395591086,"male",0.217196
350149702743764,"male",0.205883
676725082948385,"male",0.21353
724720091725668,"male",0.4375
682797765686677,"male",0.489796
386138992533948,"male",0.368421
351330502616534,"male",0.436524
365175834604130,"male",0.345345
1007479506381547,"male",0.548397
346487869932054,"male",0.443614
1476405789216552,"male",0.726036
794231078040721,"male",0.303161
760992001424831,"male",0.732112
348146613147818,"male",0.749854
2032756034238598,"male",0.852683
344791949927781,"male",0.101134
345038290103419,"male",0.618036
343133623682249,"male",0.042183
397851974567146,"male",0.461098
884622082282505,"male",0.739344
1568828909983957,"male",0.471829
682353879063641,"male",0.483598
350202606250351,"male",0.471563
264688938311031,"male",0.449208
380763163333736,"male",0.470588
376364290184292,"male",0.474078
339108364054830,"male",0.437304
652320228815804,"male",0.441138
686471648963800,"male",0.451509
371803633967775,"male",0.461359
345086223390899,"male",0.414064
477730856460381,"male",0.41648
667138307340224,"male",0.436702
761287678058581,"male",0.295372
4132248766790894,"male",0.314195
272190450777412,"male",0.330994
352151192719689,"male",0.8125
2424590751176349,"male",0.406276
633980647297501,"male",0.446295
347868229622499,"male",0.595959
368332680953032,"male",0.6
3556931760995601,"male",0.336158
360172115320860,"male",0.607723
783742595813085,"male",0.352942
1019594911799630,"male",0.325274
1724955094353055,"male",0.40606
394906791916479,"male",0.413695
395195181627787,"male",0.435164
2685162541748653,"male",0.539239
1072545919832553,"male",0.33942
2792526877660081,"male",0.39706
977921719352511,"male",0.363798
693258414631861,"male",0.533369
276023190318823,"male",0.475609
355331645528584,"male",0.336427
461760158120319,"male",0.313438
392056548642157,"male",0.453048
1011742442675811,"male",0.39744
773661749868490,"male",0.305101
2754489554789581,"male",0.377778
2718756365052967,"male",0.466829
675895299760005,"male",0.482143
635223210480185,"male",0.440804
4020544074641689,"male",0.500643
2754209778200570,"male",0.405661
783761515804496,"male",0.390343
689129015354015,"male",0.401848
634263057230668,"male",0.464387
958927124595810,"male",0.52644
270521431032508,"male",0.473123
994399581064525,"male",0.515191
2770246676594762,"male",0.39619
351806869481069,"male",0.345338
648497742479437,"male",0.464294
798516347382951,"male",0.465908
1688714024640577,"male",0.515734
835126470639338,"male",0.458396
658631111396209,"male",0.374579
382708939573322,"male",0.306268
553854558778990,"male",0.375587
668851457105143,"male",0.45427
914945722369836,"male",0.347992
343961003571520,"male",0.350259
989125948221103,"male",0.316018
996961180807873,"male",0.533252
745932656132634,"male",0.344543
765686010677712,"male",0.365901
738128090464609,"male",0.460752
2428806200759973,"male",0.339907
727251381217150,"male",0.382279
270373194310565,"male",0.489082
356669402422695,"male",0.425926
359600658701225,"male",0.33408
2865896477021877,"male",0.37609
1049990405442683,"male",0.411577
998600663984469,"male",0.555195
2013280202313056,"male",0.325533
833994270710341,"male",0.363636
739760559959359,"male",0.421002
640848493273463,"male",0.486486
288663915601468,"male",0.407367
793269301451102,"male",0.476918
720193768576408,"male",0.298441
688571071636443,"male",0.495808
685830552135832,"male",0.395173
680120242631825,"male",0.426065
1593452097514385,"male",0.460918
3551598814861229,"male",0.385506
351906416096216,"male",0.329955
3804537529579815,"male",0.594675
706798446900761,"male",0.328051
1241246029591398,"male",0.539179
2688555404690244,"male",0.482109
793885521157201,"male",0.44538
699833617404783,"male",0.352394
1008790292960603,"male",0.356253
5172117016139080,"male",0.40776
1094461750969819,"male",0.474409
1332634933741418,"male",0.392526
698807107684061,"male",0.32822
1107709236311866,"male",0.502668
1013320919131384,"male",0.396461
659280944790374,"male",0.332384
1075580056238098,"male",0.497327
388425282206356,"male",0.40858
801899243978441,"male",0.524971
802437427261398,"male",0.357304
1466129273591619,"male",0.319005
1768760519955657,"male",0.472343
356467432080559,"male",0.571935
374520633788893,"male",0.38065
3266220143477215,"male",0.505513
359414702151428,"male",0.351868
1030821227394125,"male",0.508834
994354861030306,"male",0.233194
670494943891213,"male",0.398712
1272104699819826,"male",0.436364
1292667341085696,"male",0.335145
3210795749032230,"male",0.394231
2886102481718007,"male",0.396428
666918764198572,"male",0.503311
725717751625602,"male",0.454969
366027511405770,"male",0.323467
733494744266210,"male",0.365651
395441231489665,"male",0.34712
274503353895608,"male",0.459929
1014466432386083,"male",0.290908
699366574328781,"male",0.285494
455762168733199,"male",0.488889
2198650626946534,"male",0.389618
429461711787323,"male",0.325269
405803653781372,"male",0.482604
2817520065134092,"male",0.558262
864499141072342,"male",0.375474
389364198886851,"male",0.462024
715555905716771,"male",0.364295
757437454987923,"male",0.335004
641994849806116,"male",0.487163
652952918919520,"male",0.462483
828747857880478,"male",0.479619
732344597364900,"male",0.384803
725744464953784,"male",0.492215
964206897398690,"male",0.415219
394400961567140,"male",0.491523
1429204827278908,"male",0.496417
3526536630700786,"male",0.375142
2696831553966280,"male",0.413102
349757986119007,"male",0.410015
1300663860267391,"male",0.486201
888448798225721,"male",0.536585
1164709190597351,"male",0.363637
803223857079219,"male",0.442308
381649836350547,"male",0.518072
799783024153946,"male",0.5
360727778314129,"male",0.464481
265152058232153,"male",0.727272
668799200689284,"male",0.357143
827454328020993,"male",0.413318
980982062383915,"male",0.459678
909102276164391,"male",0.456375
386321449229722,"male",0.8
486732068949335,"male",0.5
283263519472478,"male",0.590164
358188128625840,"male",0.453464
994849977688002,"male",0.462541
271288770872223,"male",0.330986
663683447621660,"male",0.327712
355518282193386,"male",0.277779
376332106826194,"male",0.653847
393446098353095,"male",0.61873
2765977816994801,"male",0.54803
4814192741954223,"male",0.303055
264577248327237,"male",0.583317
414644562877255,"male",0.612903
393606008687567,"male",0.470914
382598829457334,"male",0.458607
712044496328874,"male",0.511678
2750902335183850,"male",0.456955
378090656713422,"male",0.27627
828477907987644,"male",0.5
3587101964682471,"male",0.745098
361736121742092,"male",0.4
752523132277585,"male",0.387299
389481912425817,"male",0.41424
347293169834283,"male",0.513392
2008563845941104,"male",0.537314
468535650768641,"male",0.467027
649421569104067,"male",0.416059
845946632884558,"male",0.393518
987199611755514,"male",0.564285
397094998089846,"male",0.419999
1480440555484260,"male",0.43106
388997232281607,"male",0.381819
1088998628200484,"male",0.5
4083475435012441,"male",0.355594
3430020650425294,"male",0.396793
654767545223003,"male",0.320528
1070881093362049,"male",0.484257
775329033309731,"male",0.471591
868435170561953,"male",0.330435
2791811381055325,"male",0.625
966862637133539,"male",0.68
1665701540270844,"male",0.373805
2790688334480475,"male",0.516807
1073151796477584,"male",0.453816
2723104327931991,"male",0.573529
358161782067110,"male",0.197858
353836529217580,"male",0.355504
412539693073939,"male",0.367397
677801059823296,"male",0.418848
674042519913895,"male",0.5
787025342151372,"male",0.322529
362138565038504,"male",0.467316
405280780464252,"male",0.390244
347360066530329,"male",0.472081
1076085742811602,"male",0.397884
415427329860896,"male",0.511557
401930324527886,"male",0.41243
350149416085230,"male",0.457426
1136332296827248,"male",0.563677
825435991541853,"male",0.495169
4754136624628174,"male",0.340612
344810083283711,"male",0.505221
